,id,min_hour,max_hour,street,length,nthumbsup,driverscount,irre_geojson,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8
985,162400366,6,6,R. Cândido Fontoura,1003,0,50,"{""type"":""LineString"", ""coordinates"":[[-46.794392,-23.58298],[-46.794293,-23.583058],[-46.794107,-23.583157],[-46.793929,-23.583211],[-46.793797,-23.583233],[-46.793313,-23.583286],[-46.793099,-23.583346],[-46.792947,-23.583436],[-46.792695,-23.583599],[-46.792382,-23.583871],[-46.791815,-23.58423],[-46.791628,-23.584323],[-46.791359,-23.584487],[-46.791142,-23.584619],[-46.791043,-23.584683],[-46.790896,-23.584768],[-46.790725,-23.584849],[-46.790612,-23.584879],[-46.790489,-23.584889],[-46.790112,-23.584863],[-46.789675,-23.584792],[-46.789517,-23.584767],[-46.789456,-23.584748],[-46.789315,-23.584706],[-46.789085,-23.584602],[-46.788423,-23.584183],[-46.7881,-23.584012],[-46.787777,-23.58391],[-46.787394,-23.583864],[-46.786731,-23.5839],[-46.786254,-23.5838],[-46.785729,-23.583808]]}",False,False,False,False,False,False,False,False
986,162400982,7,9,R. Agrimensor Sugaya,1108,0,39,"{""type"":""LineString"", ""coordinates"":[[-46.436141,-23.559886],[-46.436303,-23.559864],[-46.436601,-23.55977],[-46.437013,-23.559575],[-46.43778,-23.559218],[-46.437903,-23.559103],[-46.438024,-23.558874],[-46.438145,-23.558606],[-46.438227,-23.55849],[-46.438372,-23.558469],[-46.438911,-23.558617],[-46.439303,-23.558614],[-46.44077,-23.558314],[-46.443316,-23.557749],[-46.444147,-23.557555],[-46.445105,-23.557053],[-46.445201,-23.556928]]}",False,False,False,False,False,False,False,False
987,162400483,7,7,R. Estela,808,0,332,"{""type"":""LineString"", ""coordinates"":[[-46.649438,-23.581463],[-46.649356,-23.58123],[-46.647788,-23.580053],[-46.647418,-23.579775],[-46.646758,-23.579325],[-46.64569,-23.57861],[-46.645014,-23.578384],[-46.644746,-23.578287],[-46.644082,-23.578046],[-46.64349,-23.577839],[-46.642881,-23.577625]]}",False,False,False,False,False,False,False,False
988,162400986,7,7,R. Izonzo,552,0,148,"{""type"":""LineString"", ""coordinates"":[[-46.599301,-23.622155],[-46.59928,-23.621504],[-46.599246,-23.620894],[-46.599217,-23.620277],[-46.599195,-23.619565],[-46.599171,-23.618786],[-46.59915,-23.618185],[-46.599142,-23.61796],[-46.599133,-23.617727],[-46.599129,-23.617184]]}",False,False,False,False,False,False,False,False
989,162401103,8,10,Av. das Belezas,819,0,125,"{""type"":""LineString"", ""coordinates"":[[-46.744959,-23.641223],[-46.744548,-23.641346],[-46.74436,-23.641407],[-46.744236,-23.641448],[-46.743812,-23.641591],[-46.743419,-23.641724],[-46.743072,-23.64183],[-46.742635,-23.641888],[-46.742465,-23.641881],[-46.742151,-23.641773],[-46.741948,-23.641746],[-46.741826,-23.641743],[-46.741671,-23.641758],[-46.741517,-23.641789],[-46.741407,-23.641857],[-46.740004,-23.642061],[-46.73972,-23.642133],[-46.739567,-23.642201],[-46.739473,-23.642281],[-46.739409,-23.642365],[-46.739369,-23.642521]]}",False,False,False,False,False,False,False,False
990,162400943,8,8,Est. das Lágrimas,957,0,40,"{""type"":""LineString"", ""coordinates"":[[-46.575218,-23.637879],[-46.575336,-23.637766],[-46.575941,-23.637266],[-46.576235,-23.637022],[-46.576731,-23.636441],[-46.577054,-23.636105],[-46.577301,-23.63588],[-46.577565,-23.635661],[-46.578486,-23.634929],[-46.579699,-23.633992],[-46.580889,-23.632978],[-46.581446,-23.632554],[-46.581671,-23.632407],[-46.582026,-23.632264]]}",False,False,False,False,False,False,False,False
991,162401528,8,9,Vd. Sen. Antônio de Barros Filho,568,0,13,"{""type"":""LineString"", ""coordinates"":[[-46.569587,-23.582859],[-46.570166,-23.58285],[-46.571853,-23.582773],[-46.572693,-23.582759],[-46.572896,-23.582771],[-46.573378,-23.582823],[-46.573958,-23.582935],[-46.574138,-23.58298],[-46.574386,-23.583065],[-46.575058,-23.583316]]}",False,False,False,False,False,False,False,False
992,162402495,10,10,R. Alves Guimarães,592,0,191,"{""type"":""LineString"", ""coordinates"":[[-46.677129,-23.557314],[-46.67642,-23.558338],[-46.67587,-23.559135],[-46.674058,-23.561632]]}",False,False,False,False,False,False,False,False
993,162402772,10,10,Av. Morumbi,565,0,135,"{""type"":""LineString"", ""coordinates"":[[-46.705844,-23.580087],[-46.70589,-23.579797],[-46.705937,-23.579572],[-46.706019,-23.579189],[-46.70632,-23.578326],[-46.706378,-23.578141],[-46.706445,-23.577857],[-46.706506,-23.577451],[-46.706534,-23.577156],[-46.706537,-23.576881],[-46.706484,-23.575999],[-46.706526,-23.575758],[-46.706597,-23.575557],[-46.706703,-23.57542],[-46.706899,-23.575148]]}",False,False,False,False,False,False,False,False
994,162422020,9,10,R. Eng. Mesquita Sampaio,581,0,99,"{""type"":""LineString"", ""coordinates"":[[-46.699767,-23.63073],[-46.699829,-23.630557],[-46.70076,-23.629158],[-46.701229,-23.628893],[-46.701542,-23.628702],[-46.701931,-23.628477],[-46.702328,-23.628243],[-46.703013,-23.627842],[-46.703114,-23.627784],[-46.703742,-23.627413],[-46.703899,-23.627322]]}",False,False,False,False,False,False,False,False
995,162406188,16,16,R. Alberto Leal,562,0,31,"{""type"":""LineString"", ""coordinates"":[[-46.646343,-23.63206],[-46.646486,-23.632257],[-46.646536,-23.632395],[-46.646556,-23.632567],[-46.646564,-23.632997],[-46.646523,-23.633391],[-46.646354,-23.634104],[-46.646217,-23.634507],[-46.64618,-23.635002],[-46.646144,-23.635164],[-46.646075,-23.635305],[-46.645973,-23.635449],[-46.645818,-23.635571],[-46.64564,-23.635685],[-46.645265,-23.635847],[-46.645213,-23.635856],[-46.645085,-23.635882],[-46.644794,-23.635909],[-46.644425,-23.635857]]}",False,False,False,False,False,False,False,False
996,162407658,18,19,Estr. Pirajussara Valo Velho,890,0,50,"{""type"":""LineString"", ""coordinates"":[[-46.785544,-23.646378],[-46.786231,-23.647014],[-46.787138,-23.647907],[-46.787138,-23.647908],[-46.787265,-23.648027],[-46.787436,-23.648182],[-46.787602,-23.648126],[-46.787975,-23.647933],[-46.789001,-23.647383],[-46.789578,-23.647167],[-46.789852,-23.64722],[-46.79009,-23.647282],[-46.790368,-23.647397],[-46.790606,-23.647545],[-46.790853,-23.647769],[-46.790973,-23.647902],[-46.791111,-23.648089],[-46.791305,-23.64848],[-46.791436,-23.648879],[-46.791529,-23.649124],[-46.791675,-23.649292],[-46.791846,-23.64946]]}",False,False,False,False,False,False,False,False
997,162404835,13,14,R. Da. Antônia de Queirós,611,0,189,"{""type"":""LineString"", ""coordinates"":[[-46.652089,-23.553152],[-46.652592,-23.552054],[-46.653224,-23.550732],[-46.653491,-23.550288],[-46.653706,-23.549931],[-46.653816,-23.54974],[-46.654649,-23.548479],[-46.654802,-23.548251]]}",False,False,False,False,False,False,False,False
998,162401719,9,9,R. do Imperador,719,0,271,"{""type"":""LineString"", ""coordinates"":[[-46.593008,-23.509386],[-46.593189,-23.50931],[-46.594063,-23.50872],[-46.594386,-23.508537],[-46.594534,-23.508399],[-46.594685,-23.508227],[-46.594741,-23.5081],[-46.594775,-23.507968],[-46.594801,-23.507689],[-46.595076,-23.50735],[-46.595319,-23.507017],[-46.595518,-23.506829],[-46.595707,-23.506713],[-46.59612,-23.506536],[-46.596248,-23.506482],[-46.596352,-23.506468],[-46.596551,-23.506503],[-46.596917,-23.506023],[-46.597054,-23.505917],[-46.59714,-23.50587],[-46.597547,-23.505628],[-46.597888,-23.505431],[-46.59793,-23.505427]]}",False,False,False,False,False,False,False,False
999,162428150,19,19,R. Paracatu,752,0,6,"{""type"":""LineString"", ""coordinates"":[[-46.630606,-23.622233],[-46.634649,-23.62196],[-46.636365,-23.621869],[-46.637955,-23.62173]]}",False,False,False,False,False,False,False,False
1000,162401836,9,9,R. Pe. Adelino,1316,0,386,"{""type"":""LineString"", ""coordinates"":[[-46.581613,-23.543248],[-46.581788,-23.543359],[-46.582001,-23.543531],[-46.582293,-23.543821],[-46.582414,-23.543883],[-46.58254,-23.543917],[-46.58269,-23.543914],[-46.5827,-23.543913],[-46.583342,-23.543923],[-46.583483,-23.543943],[-46.585861,-23.544415],[-46.586097,-23.544462],[-46.587887,-23.544818],[-46.588243,-23.544884],[-46.588414,-23.544916],[-46.588725,-23.544979],[-46.589044,-23.545049],[-46.589559,-23.54515],[-46.589836,-23.545205],[-46.591644,-23.545564],[-46.592039,-23.54559],[-46.592257,-23.545625],[-46.592407,-23.54569]]}",False,False,False,False,False,False,False,False
1001,162404367,13,13,Av. Tambaqui,534,0,3,"{""type"":""LineString"", ""coordinates"":[[-46.836777,-23.498111],[-46.837852,-23.497854],[-46.837998,-23.497789],[-46.838038,-23.497745],[-46.838067,-23.497689],[-46.83809,-23.49754],[-46.838067,-23.49741],[-46.837596,-23.495724],[-46.837552,-23.495642],[-46.837443,-23.495533],[-46.837394,-23.495505],[-46.837323,-23.495487],[-46.836113,-23.495755]]}",False,False,False,False,False,False,False,False
1002,162404827,13,13,Av. Prof. Edgar Santos,753,0,20,"{""type"":""LineString"", ""coordinates"":[[-46.498662,-23.548345],[-46.498239,-23.54864],[-46.498156,-23.54871],[-46.498156,-23.548711],[-46.496622,-23.549931],[-46.496341,-23.550156],[-46.495506,-23.550828],[-46.495145,-23.5511],[-46.494984,-23.551199],[-46.494755,-23.551313],[-46.494302,-23.5515],[-46.493567,-23.551804],[-46.493138,-23.551982],[-46.492925,-23.5521],[-46.492743,-23.552296]]}",False,False,False,False,False,False,False,False
1003,162404554,13,15,Av. Natália Zarif,1264,0,229,"{""type"":""LineString"", ""coordinates"":[[-46.492505,-23.452834],[-46.492316,-23.45303],[-46.492244,-23.453142],[-46.492175,-23.453282],[-46.492077,-23.453552],[-46.492005,-23.454005],[-46.491923,-23.454246],[-46.491704,-23.454616],[-46.491661,-23.454685],[-46.491561,-23.454933],[-46.491401,-23.455472],[-46.491371,-23.455666],[-46.491367,-23.455844],[-46.491541,-23.457085],[-46.491684,-23.458017],[-46.491774,-23.458589],[-46.491779,-23.458709],[-46.491814,-23.458823],[-46.491878,-23.458923],[-46.491991,-23.459054],[-46.492145,-23.459195],[-46.49223,-23.459329],[-46.492263,-23.459492],[-46.492261,-23.459651],[-46.492193,-23.459708],[-46.492108,-23.459752],[-46.492001,-23.459748],[-46.491907,-23.459716],[-46.49183,-23.459638],[-46.491799,-23.45957],[-46.491552,-23.457876],[-46.491486,-23.4575],[-46.491401,-23.45716],[-46.491221,-23.455945]]}",False,False,False,False,False,False,False,False
1004,162407818,18,18,Est. Veredas,1659,0,15,"{""type"":""LineString"", ""coordinates"":[[-46.824134,-23.661065],[-46.824262,-23.660652],[-46.824347,-23.660489],[-46.824517,-23.660326],[-46.825057,-23.65992],[-46.825158,-23.659824],[-46.825209,-23.659689],[-46.825293,-23.659275],[-46.825367,-23.659078],[-46.825478,-23.658847],[-46.825788,-23.6583],[-46.825953,-23.658098],[-46.826164,-23.657924],[-46.826483,-23.657687],[-46.826564,-23.657598],[-46.826618,-23.657485],[-46.826824,-23.656915],[-46.826889,-23.656791],[-46.827368,-23.656217],[-46.827824,-23.655587],[-46.828457,-23.654644],[-46.828564,-23.654454],[-46.828646,-23.65426],[-46.828779,-23.653879],[-46.828901,-23.653461],[-46.828988,-23.653221],[-46.829239,-23.652757],[-46.829492,-23.652333],[-46.829906,-23.651806],[-46.829987,-23.651659],[-46.830041,-23.651502],[-46.830088,-23.651264],[-46.830137,-23.650764],[-46.830192,-23.650617],[-46.830295,-23.650463],[-46.83045,-23.650284],[-46.831432,-23.649601],[-46.831583,-23.649472],[-46.831693,-23.649323],[-46.831773,-23.64918],[-46.831851,-23.648982],[-46.831987,-23.6484]]}",False,False,False,False,False,False,False,False
1005,162407389,18,18,R. dos Vianas,1165,0,43,"{""type"":""LineString"", ""coordinates"":[[-46.535455,-23.704642],[-46.535337,-23.704749],[-46.534656,-23.70544],[-46.53448,-23.705597],[-46.533987,-23.705923],[-46.533787,-23.706051],[-46.533458,-23.706184],[-46.533047,-23.706325],[-46.532851,-23.706392],[-46.532722,-23.706436],[-46.5326,-23.706477],[-46.532418,-23.70655],[-46.532128,-23.706689],[-46.531819,-23.706852],[-46.53124,-23.707106],[-46.530922,-23.707236],[-46.530922,-23.707235],[-46.530069,-23.707552],[-46.529984,-23.707572],[-46.529793,-23.707592],[-46.52931,-23.707586],[-46.527301,-23.707601],[-46.527013,-23.707631],[-46.526533,-23.707704],[-46.525884,-23.707953],[-46.525705,-23.70807],[-46.525593,-23.708166],[-46.525499,-23.708303]]}",False,False,False,False,False,False,False,False
1006,162404792,13,14,,1178,0,4,"{""type"":""LineString"", ""coordinates"":[[-46.548525,-23.692342],[-46.548428,-23.691954],[-46.548239,-23.691098],[-46.5481,-23.690295],[-46.547466,-23.686935],[-46.54746,-23.686753],[-46.54752,-23.686169],[-46.547511,-23.685827],[-46.54746,-23.685454],[-46.547413,-23.685268],[-46.547142,-23.684518]]}",False,False,False,False,False,False,False,False
1007,162402144,9,11,Av. Celso Garcia,2060,0,221,"{""type"":""LineString"", ""coordinates"":[[-46.588955,-23.536616],[-46.588251,-23.536501],[-46.586919,-23.536218],[-46.585818,-23.535906],[-46.584485,-23.535574],[-46.584114,-23.535487],[-46.583768,-23.535423],[-46.583065,-23.535325],[-46.582923,-23.535307],[-46.5828,-23.535285],[-46.582653,-23.53526],[-46.582454,-23.535238],[-46.582048,-23.535184],[-46.581555,-23.535119],[-46.581023,-23.535048],[-46.580418,-23.534995],[-46.580418,-23.534994],[-46.579711,-23.534966],[-46.579031,-23.534975],[-46.5788,-23.534986],[-46.578598,-23.535002],[-46.577896,-23.535066],[-46.577169,-23.535111],[-46.576839,-23.535124],[-46.576426,-23.535139],[-46.575546,-23.535253],[-46.574662,-23.535459],[-46.573565,-23.535698],[-46.573111,-23.535776],[-46.572824,-23.535827],[-46.572396,-23.535896],[-46.572209,-23.535938],[-46.572029,-23.535961],[-46.571746,-23.535931]]}",False,False,False,False,False,False,False,False
1008,162406652,17,17,R. Joana Pedroso dos Santos,567,0,19,"{""type"":""LineString"", ""coordinates"":[[-46.728514,-23.422142],[-46.728511,-23.422246],[-46.728295,-23.42268],[-46.727958,-23.423223],[-46.727288,-23.423899],[-46.727144,-23.424069],[-46.726616,-23.424893],[-46.726286,-23.425227],[-46.726122,-23.425557],[-46.726122,-23.425556],[-46.726008,-23.425915],[-46.726013,-23.426058],[-46.726228,-23.426514]]}",False,False,False,False,False,False,False,False
1009,162405139,14,14,Est. Poney Club,663,0,8,"{""type"":""LineString"", ""coordinates"":[[-46.598227,-23.750391],[-46.599379,-23.750846],[-46.599665,-23.750957],[-46.600595,-23.75133],[-46.601517,-23.751859],[-46.602427,-23.75243],[-46.60249,-23.752469],[-46.603427,-23.753081],[-46.603625,-23.753222],[-46.603807,-23.75339]]}",False,False,False,False,False,False,False,False
1010,162402425,9,10,R. Palestra Itália,527,0,154,"{""type"":""LineString"", ""coordinates"":[[-46.679563,-23.528441],[-46.681195,-23.527223],[-46.682187,-23.526458],[-46.682343,-23.526362],[-46.682385,-23.5263],[-46.682398,-23.526246],[-46.682496,-23.525545],[-46.682565,-23.5252],[-46.682654,-23.524928]]}",False,False,False,False,False,False,False,False
1011,162401255,8,9,Av. Guarulhos,1124,0,162,"{""type"":""LineString"", ""coordinates"":[[-46.537115,-23.478769],[-46.537289,-23.478865],[-46.538007,-23.479181],[-46.538906,-23.479696],[-46.539337,-23.47998],[-46.539603,-23.480164],[-46.540301,-23.480624],[-46.540628,-23.480839],[-46.540749,-23.48092],[-46.540973,-23.481075],[-46.541224,-23.481299],[-46.541342,-23.481447],[-46.541444,-23.481626],[-46.541552,-23.48182],[-46.541994,-23.48267],[-46.542039,-23.482758],[-46.542222,-23.483115],[-46.542754,-23.484446],[-46.542828,-23.48463],[-46.542879,-23.484759],[-46.542954,-23.484949],[-46.543073,-23.485244],[-46.543286,-23.485639],[-46.543639,-23.48604]]}",False,False,False,False,False,False,False,False
1012,162400487,7,8,Est. do Campo Limpo,1612,0,158,"{""type"":""LineString"", ""coordinates"":[[-46.75773,-23.621156],[-46.757766,-23.621288],[-46.757855,-23.621473],[-46.757909,-23.621556],[-46.758144,-23.6218],[-46.75829,-23.621902],[-46.758427,-23.621981],[-46.758673,-23.622075],[-46.758925,-23.622125],[-46.759098,-23.622136],[-46.759608,-23.62213],[-46.760544,-23.622193],[-46.761036,-23.622271],[-46.761494,-23.622358],[-46.762004,-23.622451],[-46.762461,-23.622564],[-46.762937,-23.622762],[-46.76311,-23.622855],[-46.763382,-23.623013],[-46.763771,-23.623307],[-46.763948,-23.623479],[-46.764107,-23.623669],[-46.764358,-23.62405],[-46.764358,-23.624049],[-46.764458,-23.624276],[-46.764662,-23.624652],[-46.764781,-23.624822],[-46.765152,-23.625298]]}",False,False,False,False,False,False,False,False
1013,162402452,9,10,Al. Min. Rocha Azevedo,694,0,227,"{""type"":""LineString"", ""coordinates"":[[-46.66628,-23.568086],[-46.665844,-23.567601],[-46.664879,-23.566708],[-46.664383,-23.566212],[-46.66386,-23.565702],[-46.663431,-23.565301],[-46.663041,-23.5649],[-46.662335,-23.5642]]}",False,False,False,False,False,False,False,False
1014,162404706,13,14,R. Itambé,522,0,168,"{""type"":""LineString"", ""coordinates"":[[-46.655522,-23.548959],[-46.654802,-23.548251],[-46.654587,-23.548012],[-46.654518,-23.547945],[-46.654364,-23.547796],[-46.653643,-23.547071],[-46.652994,-23.546332],[-46.652915,-23.546243],[-46.652195,-23.545379]]}",False,False,False,False,False,False,False,False
1015,162407233,18,18,R. Alexandre Dumas,1111,0,195,"{""type"":""LineString"", ""coordinates"":[[-46.702376,-23.633165],[-46.70317,-23.632697],[-46.703965,-23.632227],[-46.70476,-23.631757],[-46.705541,-23.631295],[-46.705967,-23.631044],[-46.706311,-23.630841],[-46.706645,-23.630643],[-46.706995,-23.630436],[-46.707158,-23.63034],[-46.707933,-23.629882],[-46.708729,-23.629411]]}",False,False,False,False,False,False,False,False
1016,162421400,8,9,Est. do Campo Limpo,3475,0,346,"{""type"":""LineString"", ""coordinates"":[[-46.765834,-23.626207],[-46.765448,-23.625751],[-46.765097,-23.625334],[-46.764862,-23.625056],[-46.764705,-23.624852],[-46.764597,-23.624693],[-46.764574,-23.624657],[-46.764284,-23.624102],[-46.764168,-23.62389],[-46.764004,-23.623655],[-46.76373,-23.623377],[-46.76353,-23.623209],[-46.763165,-23.622962],[-46.762854,-23.622821],[-46.762433,-23.622663],[-46.762282,-23.622618],[-46.761884,-23.62254],[-46.760503,-23.622285],[-46.760119,-23.622244],[-46.759931,-23.622224],[-46.759368,-23.62222],[-46.758861,-23.622209],[-46.758539,-23.622113],[-46.758358,-23.622031],[-46.75815,-23.621904],[-46.758017,-23.621796],[-46.757902,-23.621682],[-46.757786,-23.621523],[-46.757688,-23.621323],[-46.757616,-23.6211],[-46.757593,-23.620953],[-46.757601,-23.620821],[-46.757608,-23.620749],[-46.757634,-23.620614],[-46.757701,-23.620386],[-46.75801,-23.619547],[-46.75801,-23.619546],[-46.75831,-23.618801],[-46.758383,-23.618615],[-46.758439,-23.618406],[-46.758468,-23.618195],[-46.758455,-23.618116],[-46.758392,-23.617964],[-46.758337,-23.617896],[-46.758025,-23.61765],[-46.757672,-23.617342],[-46.757383,-23.617005],[-46.757336,-23.616932],[-46.757249,-23.616795],[-46.757177,-23.616635],[-46.757045,-23.61644],[-46.756818,-23.61602],[-46.756663,-23.615759],[-46.756239,-23.615239],[-46.756033,-23.614994],[-46.756033,-23.614993],[-46.755839,-23.614751],[-46.755523,-23.614247],[-46.75544,-23.614062],[-46.755362,-23.613805],[-46.755215,-23.613417],[-46.755121,-23.613242],[-46.754657,-23.612547],[-46.754576,-23.612419],[-46.754431,-23.612156],[-46.754359,-23.611959]]}",False,False,False,False,False,False,False,False
1017,162401064,8,8,Av. do Oratório,1113,0,151,"{""type"":""LineString"", ""coordinates"":[[-46.534736,-23.601833],[-46.534859,-23.601878],[-46.535214,-23.602001],[-46.535348,-23.602006],[-46.535441,-23.601995],[-46.535687,-23.601901],[-46.536016,-23.601694],[-46.536174,-23.601571],[-46.536647,-23.601136],[-46.536646,-23.601135],[-46.536826,-23.600967],[-46.537076,-23.600633],[-46.537233,-23.600363],[-46.537233,-23.600364],[-46.537285,-23.60027],[-46.537597,-23.599722],[-46.538197,-23.599022],[-46.538314,-23.598886],[-46.538477,-23.598727],[-46.538657,-23.598588],[-46.53879,-23.598483],[-46.539095,-23.598353],[-46.539346,-23.598241],[-46.540579,-23.597866],[-46.540579,-23.597865],[-46.540953,-23.597663],[-46.541098,-23.597541],[-46.54133,-23.597238],[-46.541476,-23.597031],[-46.541746,-23.596745],[-46.541787,-23.596701],[-46.542032,-23.596519],[-46.542278,-23.596374],[-46.542788,-23.596074],[-46.542864,-23.595995]]}",False,False,False,False,False,False,False,False
1018,162401536,8,8,R. Irineu José Bordon,567,0,55,"{""type"":""LineString"", ""coordinates"":[[-46.732378,-23.512734],[-46.731523,-23.512487],[-46.731426,-23.512477],[-46.731324,-23.512511],[-46.731235,-23.512636],[-46.731033,-23.513241],[-46.730964,-23.513417],[-46.730429,-23.513279],[-46.730268,-23.513284],[-46.729539,-23.513495],[-46.729183,-23.513581],[-46.727774,-23.51325],[-46.727683,-23.513226]]}",False,False,False,False,False,False,False,False
1019,162404979,14,14,Av. Projecta,613,0,4,"{""type"":""LineString"", ""coordinates"":[[-46.476671,-23.468485],[-46.473155,-23.468096],[-46.470707,-23.467865]]}",False,False,False,False,False,False,False,False
1020,162400639,7,7,Est. dos Alvarengas,1610,0,72,"{""type"":""LineString"", ""coordinates"":[[-46.605405,-23.744685],[-46.60493,-23.74431],[-46.604027,-23.7436],[-46.603889,-23.74348],[-46.603805,-23.743365],[-46.603492,-23.742704],[-46.603202,-23.742297],[-46.603136,-23.742239],[-46.60309,-23.742223],[-46.602968,-23.742211],[-46.602903,-23.742217],[-46.602849,-23.742236],[-46.602796,-23.742264],[-46.602718,-23.742331],[-46.602427,-23.742555],[-46.602254,-23.742639],[-46.602141,-23.742664],[-46.602141,-23.742663],[-46.601742,-23.742681],[-46.601275,-23.742663],[-46.601122,-23.742627],[-46.60095,-23.7425],[-46.600844,-23.742312],[-46.60069,-23.742131],[-46.600124,-23.741614],[-46.599919,-23.741473],[-46.599846,-23.741432],[-46.599132,-23.741226],[-46.59899,-23.741161],[-46.59886,-23.741086],[-46.59869,-23.740957],[-46.598579,-23.740826],[-46.598531,-23.740747],[-46.598497,-23.740654],[-46.598415,-23.740017],[-46.598188,-23.739577],[-46.598132,-23.739511],[-46.598068,-23.739455],[-46.597988,-23.739422],[-46.597892,-23.739411],[-46.597751,-23.739438],[-46.597217,-23.739589],[-46.59705,-23.739613],[-46.596876,-23.739605],[-46.596143,-23.739516],[-46.596028,-23.739484],[-46.595863,-23.739437],[-46.595506,-23.739372],[-46.595315,-23.739337],[-46.594322,-23.739242],[-46.593924,-23.739217],[-46.593607,-23.739231],[-46.59301,-23.739379]]}",False,False,False,False,False,False,False,False
1021,162407229,18,18,Av. Inocêncio Seráfico,2670,0,61,"{""type"":""LineString"", ""coordinates"":[[-46.836057,-23.521187],[-46.835878,-23.521348],[-46.835818,-23.521418],[-46.835749,-23.521532],[-46.835595,-23.522272],[-46.835371,-23.523276],[-46.835332,-23.523525],[-46.835328,-23.523723],[-46.835388,-23.524015],[-46.835435,-23.524159],[-46.835596,-23.524733],[-46.835653,-23.524991],[-46.835661,-23.525513],[-46.83554,-23.526178],[-46.835308,-23.526827],[-46.835044,-23.527591],[-46.835158,-23.527959],[-46.835226,-23.528087],[-46.8354,-23.528616],[-46.83541,-23.528987],[-46.83541,-23.529396],[-46.8355,-23.529754],[-46.835827,-23.530526],[-46.83596,-23.530843],[-46.836108,-23.531025],[-46.836339,-23.531273],[-46.836302,-23.532052],[-46.836335,-23.532586],[-46.836356,-23.532792],[-46.836475,-23.533884],[-46.836464,-23.534024],[-46.836429,-23.534127],[-46.836153,-23.534644],[-46.836058,-23.534888],[-46.835967,-23.535359],[-46.835941,-23.535491],[-46.835838,-23.536025],[-46.835819,-23.536125],[-46.83574,-23.536532],[-46.835671,-23.536891],[-46.835653,-23.536981],[-46.835627,-23.537117],[-46.835569,-23.537418],[-46.835554,-23.537498],[-46.835493,-23.537814],[-46.835431,-23.538131],[-46.835397,-23.53831],[-46.835349,-23.538559],[-46.835196,-23.539347],[-46.835104,-23.539811],[-46.835079,-23.539955],[-46.835048,-23.540118],[-46.835026,-23.540231],[-46.834965,-23.540548],[-46.834844,-23.541168],[-46.834826,-23.541252],[-46.834649,-23.54213],[-46.834622,-23.542241],[-46.834404,-23.54338],[-46.834322,-23.543788],[-46.834298,-23.543931],[-46.834178,-23.544498]]}",False,False,False,False,False,False,False,False
1022,162401879,9,9,R. Da. Germaine Burchard,508,0,147,"{""type"":""LineString"", ""coordinates"":[[-46.673692,-23.531824],[-46.673539,-23.531603],[-46.673382,-23.531368],[-46.672434,-23.529992],[-46.671747,-23.528942],[-46.67108,-23.52793]]}",False,False,False,False,False,False,False,False
1023,162402156,9,9,R. Palestra Itália,527,0,186,"{""type"":""LineString"", ""coordinates"":[[-46.679563,-23.528441],[-46.681195,-23.527223],[-46.682187,-23.526458],[-46.682343,-23.526362],[-46.682385,-23.5263],[-46.682398,-23.526246],[-46.682496,-23.525545],[-46.682565,-23.5252],[-46.682654,-23.524928]]}",False,False,False,False,False,False,False,False
1024,162401996,9,9,Av. Jornalista Roberto Marinho,1245,0,1187,"{""type"":""LineString"", ""coordinates"":[[-46.674656,-23.628054],[-46.675296,-23.627216],[-46.675891,-23.626291],[-46.676464,-23.625243],[-46.677004,-23.624232],[-46.677185,-23.623951],[-46.677287,-23.623783],[-46.677636,-23.623264],[-46.678269,-23.622447],[-46.678659,-23.622041],[-46.679011,-23.621725],[-46.679712,-23.621136],[-46.680042,-23.620871],[-46.680717,-23.620397],[-46.68094,-23.620227],[-46.68112,-23.620092],[-46.681396,-23.619885],[-46.681469,-23.619831],[-46.682099,-23.619355]]}",False,False,True,False,False,False,False,False
1025,162400546,7,8,Av. Dr. José Artur Nova,902,0,75,"{""type"":""LineString"", ""coordinates"":[[-46.428354,-23.478352],[-46.428259,-23.47796],[-46.428188,-23.477831],[-46.428039,-23.47767],[-46.427587,-23.477297],[-46.427293,-23.477085],[-46.427112,-23.476947],[-46.426652,-23.476609],[-46.426247,-23.476309],[-46.425788,-23.475979],[-46.425476,-23.475763],[-46.425318,-23.47565],[-46.424903,-23.475338],[-46.424502,-23.474999],[-46.424401,-23.4749],[-46.424161,-23.474633],[-46.423973,-23.47432],[-46.423521,-23.473557],[-46.423336,-23.473143],[-46.42325,-23.472823]]}",False,False,False,False,False,False,False,False
1026,162400846,7,7,Complexo Viário Heróis de 32 (Cebolão),882,0,307,"{""type"":""LineString"", ""coordinates"":[[-46.75212,-23.526738],[-46.750712,-23.527177],[-46.75013,-23.527277],[-46.749543,-23.52728],[-46.748953,-23.527172],[-46.748587,-23.527054],[-46.748215,-23.526859],[-46.747813,-23.526518],[-46.74755,-23.526124],[-46.747421,-23.525799],[-46.747337,-23.525431],[-46.747144,-23.522926]]}",False,False,False,False,False,False,False,False
