"uuid","start_time","end_time","location_x","location_y","reliability_min","reliability_max","confidence_min","confidence_max","thumbs_up"
"503c99c8-8536-3c7a-a62a-b489c2d7568e","2019-02-04 07:39:00.000 America/Sao_Paulo","2019-02-04 07:56:00.000 America/Sao_Paulo","-46.649862999999996","-23.696337","5","5","0","0","0"
"ee51ed72-4641-340b-92c1-474d1f71f574","2019-02-04 05:27:00.000 America/Sao_Paulo","2019-02-04 05:58:00.000 America/Sao_Paulo","-46.696932999999966","-23.605757000000008","5","7","0","0","1"
"f0101a45-a3b9-39ef-9f61-0a9501745b5b","2019-02-04 08:23:00.000 America/Sao_Paulo","2019-02-04 10:13:00.000 America/Sao_Paulo","-46.693180999999974","-23.61409199999997","6","10","0","4","10"
"d1b69961-6fa3-33e5-a363-21fff3f65e45","2019-02-04 09:22:00.000 America/Sao_Paulo","2019-02-04 10:21:00.000 America/Sao_Paulo","-46.401288000000015","-23.487568999999972","5","5","0","0","0"
"aab1b5cc-06b3-3e19-8c63-13e4cd2b359d","2019-02-04 09:46:00.000 America/Sao_Paulo","2019-02-04 10:46:00.000 America/Sao_Paulo","-46.55884000000002","-23.51037300000001","5","6","0","0","0"
"f8f459f4-1793-34f5-a92e-ecfca641820d","2019-02-04 06:36:00.000 America/Sao_Paulo","2019-02-04 07:34:00.000 America/Sao_Paulo","-46.61129491176472","-23.521868411764718","6","7","0","1","1"
"9d2b74c7-2f46-39f3-9824-f3c5826b32e1","2019-02-04 04:50:00.000 America/Sao_Paulo","2019-02-04 07:30:00.000 America/Sao_Paulo","-46.67749900000012","-23.756390000000007","5","8","0","1","3"
"c4432f4e-dfa5-35f4-9edf-0c0ca6b43010","2019-02-04 08:02:00.000 America/Sao_Paulo","2019-02-04 08:11:00.000 America/Sao_Paulo","-46.736788","-23.531666","7","9","0","1","2"
"80104cc9-f8a5-3225-a01f-1ace7ef08298","2019-02-04 07:59:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.457154000000045","-23.52828700000003","6","9","0","2","4"
"4d752ae0-cc57-3de7-81d7-95247352a379","2019-02-04 07:50:00.000 America/Sao_Paulo","2019-02-04 09:09:00.000 America/Sao_Paulo","-46.61479999999999","-23.519528000000022","5","6","0","0","0"
"f29d8e84-9745-3b6d-9bad-d6d4285dde25","2019-02-04 09:35:00.000 America/Sao_Paulo","2019-02-04 10:35:00.000 America/Sao_Paulo","-46.61088500000004","-23.50891299999997","5","5","0","0","0"
"055ac9e0-8231-3d5e-9146-5a3763c9357a","2019-02-04 09:28:00.000 America/Sao_Paulo","2019-02-04 10:24:00.000 America/Sao_Paulo","-46.55910600000002","-23.510179000000015","6","8","0","1","1"
"6a706f95-b4f8-360f-bd0e-0dd858efc590","2019-02-04 09:49:00.000 America/Sao_Paulo","2019-02-04 10:35:00.000 America/Sao_Paulo","-46.59790599999997","-23.58849899999998","5","5","0","0","0"
"0ab0c4a2-8226-3a0c-b011-cac21144848c","2019-02-04 04:53:00.000 America/Sao_Paulo","2019-02-04 06:21:00.000 America/Sao_Paulo","-46.62883300000009","-23.519892999999964","5","10","0","2","3"
"a540fadd-2837-3496-8f94-5c54cc5c9d8f","2019-02-04 03:26:00.000 America/Sao_Paulo","2019-02-04 04:25:00.000 America/Sao_Paulo","-46.66274299999999","-23.60428700000003","5","6","0","0","1"
"af1d15a1-0c68-3b2a-a89f-c83a2e792655","2019-02-04 03:19:00.000 America/Sao_Paulo","2019-02-04 04:19:00.000 America/Sao_Paulo","-46.45622499999995","-23.53805499999999","5","5","0","0","0"
"63cd0425-8423-3b5f-b0c7-32a5c8ee9e85","2019-02-04 04:30:00.000 America/Sao_Paulo","2019-02-04 05:30:00.000 America/Sao_Paulo","-46.59967899999996","-23.60476900000002","5","8","0","1","3"
"18e1efdd-a624-38eb-b459-ddb930d2d829","2019-02-04 06:35:00.000 America/Sao_Paulo","2019-02-04 07:35:00.000 America/Sao_Paulo","-46.625403","-23.528487000000023","5","5","0","0","0"
"b9803e1c-5ae4-36c2-9b63-f295ffaa3bef","2019-02-04 06:38:00.000 America/Sao_Paulo","2019-02-04 07:37:00.000 America/Sao_Paulo","-46.631621","-23.518575000000034","5","5","0","0","0"
"fc19e5ba-0aae-3e7e-bf0e-7ebdd1a763b4","2019-02-04 06:37:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.675933999999934","-23.626814000000046","5","10","0","5","17"
"ea773b5e-53c2-30d5-8a31-7bee73f98b20","2019-02-04 04:17:00.000 America/Sao_Paulo","2019-02-04 05:23:00.000 America/Sao_Paulo","-46.64268799999994","-23.51762000000002","5","6","0","0","1"
"c4e4d78a-6652-360d-8aa4-40621aed66e4","2019-02-04 02:57:00.000 America/Sao_Paulo","2019-02-04 04:22:00.000 America/Sao_Paulo","-46.59284445348834","-23.530126046511604","5","7","0","1","0"
"0392ddea-a281-32d0-a368-4022105d59df","2019-02-04 06:41:00.000 America/Sao_Paulo","2019-02-04 07:37:00.000 America/Sao_Paulo","-46.60594199999999","-23.543544999999998","5","5","0","0","0"
"301526e5-1d4f-3187-b6c1-2f1dd7774d6e","2019-02-04 17:47:00.000 America/Sao_Paulo","2019-02-04 18:47:00.000 America/Sao_Paulo","-46.69345100000006","-23.512934999999977","5","6","0","0","0"
"e3485c6f-7f6a-31f2-8119-80845f7da8c3","2019-02-04 10:33:00.000 America/Sao_Paulo","2019-02-04 12:36:00.000 America/Sao_Paulo","-46.61206000000008","-23.508337000000054","5","10","0","4","9"
"d60fcdcf-d52f-3790-8e58-0997cd24374d","2019-02-04 03:20:00.000 America/Sao_Paulo","2019-02-04 04:40:00.000 America/Sao_Paulo","-46.55939399999992","-23.521414000000036","5","6","0","0","0"
"8bde5db9-b6f4-3935-9ec9-2ff569343b5b","2019-02-04 07:59:00.000 America/Sao_Paulo","2019-02-04 09:13:00.000 America/Sao_Paulo","-46.55918599999997","-23.51019399999997","6","7","0","0","1"
"c4ae8514-97f0-3f3f-9406-b244e9e585b8","2019-02-04 08:15:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.416017000000004","-23.574640000000024","5","6","0","0","1"
"c0bf2eb8-420e-3b4f-b355-4e4e82dff87a","2019-02-04 09:21:00.000 America/Sao_Paulo","2019-02-04 11:29:00.000 America/Sao_Paulo","-46.48791100000009","-23.536144000000025","5","10","0","5","26"
"a16c92a3-522a-3d09-898f-945a2c315727","2019-02-04 08:28:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.559408000000026","-23.51028799999997","5","5","0","0","0"
"ac0488b2-f570-37de-81d7-6cba6fa4bbca","2019-02-04 09:42:00.000 America/Sao_Paulo","2019-02-04 10:49:00.000 America/Sao_Paulo","-46.62455700000006","-23.51782600000001","5","8","0","0","2"
"212fafc3-093a-3861-8534-8e256557e4da","2019-02-04 06:23:00.000 America/Sao_Paulo","2019-02-04 07:23:00.000 America/Sao_Paulo","-46.60740900000003","-23.53284499999997","5","5","0","0","0"
"4747a37e-72d6-3856-92d7-7174b2b9cfe4","2019-02-04 06:12:00.000 America/Sao_Paulo","2019-02-04 07:29:00.000 America/Sao_Paulo","-46.58424000000003","-23.62192899999997","5","6","0","0","1"
"8cce2b08-41f3-3ae9-b43a-6b876e6feafa","2019-02-04 10:52:00.000 America/Sao_Paulo","2019-02-04 12:05:00.000 America/Sao_Paulo","-46.543157000000036","-23.60539799999998","5","7","0","1","1"
"74085b2d-b649-3a80-b528-767e9b930d2b","2019-02-04 05:24:00.000 America/Sao_Paulo","2019-02-04 06:24:00.000 America/Sao_Paulo","-46.70026700000002","-23.572061000000012","5","5","0","0","0"
"4b6f6911-82eb-3465-a772-5189b5937b6a","2019-02-04 08:28:00.000 America/Sao_Paulo","2019-02-04 09:28:00.000 America/Sao_Paulo","-46.62158600000004","-23.51830399999997","5","6","0","0","1"
"30664e63-a116-34c8-9f2f-d6f3500740b8","2019-02-04 08:20:00.000 America/Sao_Paulo","2019-02-04 08:40:00.000 America/Sao_Paulo","-46.64157","-23.537883000000008","5","5","0","0","0"
"e376696c-2bd1-36d6-9dc5-74bf0b10ec8e","2019-02-04 05:31:00.000 America/Sao_Paulo","2019-02-04 05:56:00.000 America/Sao_Paulo","-46.620944","-23.519430000000003","5","10","0","5","10"
"571673c1-1e99-31e2-9c62-041bd1fd149e","2019-02-04 09:27:00.000 America/Sao_Paulo","2019-02-04 10:26:00.000 America/Sao_Paulo","-46.629270999999946","-23.51981500000003","5","5","0","0","0"
"a15cfa9d-ac03-3cc1-a187-d3cb9254f198","2019-02-04 05:38:00.000 America/Sao_Paulo","2019-02-04 07:39:00.000 America/Sao_Paulo","-46.56133700000007","-23.515139999999978","5","10","0","5","12"
"1cad0745-282b-3711-973f-513721eb8dac","2019-02-04 03:19:00.000 America/Sao_Paulo","2019-02-04 04:19:00.000 America/Sao_Paulo","-46.67944100000006","-23.661223999999965","5","6","0","0","1"
"c6e439aa-0201-37e7-9e1e-c774baf2f09f","2019-02-04 12:12:00.000 America/Sao_Paulo","2019-02-04 13:11:00.000 America/Sao_Paulo","-46.47140499999994","-23.54193800000001","5","5","0","0","0"
"457996ea-0e33-3870-a2eb-daf3086c5469","2019-02-04 09:16:00.000 America/Sao_Paulo","2019-02-04 10:14:00.000 America/Sao_Paulo","-46.705871000000066","-23.663591","5","5","0","0","0"
"8a925370-e242-3e24-935a-806420adaca3","2019-02-04 08:04:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.67761000000003","-23.695259999999983","5","5","0","0","0"
"7fb27fe2-fe07-37b7-8ebe-f624d281f36b","2019-02-04 08:07:00.000 America/Sao_Paulo","2019-02-04 09:13:00.000 America/Sao_Paulo","-46.674418000000045","-23.696755000000007","5","7","0","0","1"
"b6f930dd-c466-36f9-aff8-6753cb74430d","2019-02-04 08:09:00.000 America/Sao_Paulo","2019-02-04 08:36:00.000 America/Sao_Paulo","-46.691912","-23.683887000000016","5","10","0","2","5"
"3ffbd2f6-2b3b-3e0f-a6f6-aa9ec7f2a0ac","2019-02-04 09:58:00.000 America/Sao_Paulo","2019-02-04 11:11:00.000 America/Sao_Paulo","-46.55920328378373","-23.51027212162162","5","7","0","1","1"
"52e38d4d-b4ba-326c-b3eb-f82663f69e99","2019-02-04 09:18:00.000 America/Sao_Paulo","2019-02-04 10:19:00.000 America/Sao_Paulo","-46.70258299999993","-23.571766000000018","5","5","0","0","0"
"4f2c4988-1e8d-38fb-912c-5679cf1a0960","2019-02-04 09:25:00.000 America/Sao_Paulo","2019-02-04 10:25:00.000 America/Sao_Paulo","-46.558879000000026","-23.51075700000001","5","5","0","0","0"
"294af146-77e7-327c-9d44-c3be0f5d7304","2019-02-04 09:24:00.000 America/Sao_Paulo","2019-02-04 10:03:00.000 America/Sao_Paulo","-46.694317999999996","-23.546725","5","5","0","0","0"
"ced1c011-8685-3d0e-9265-a40e2306ce5e","2019-02-04 05:37:00.000 America/Sao_Paulo","2019-02-04 06:15:00.000 America/Sao_Paulo","-46.55650300000001","-23.525398999999997","5","10","0","4","9"
"6a2ad753-6e25-3f43-b7dc-5c6fa802b1ba","2019-02-04 06:19:00.000 America/Sao_Paulo","2019-02-04 06:46:00.000 America/Sao_Paulo","-46.57601599999999","-23.52665100000001","5","10","0","3","7"
"bf21fcd7-c02b-39f8-89aa-9f50878564e8","2019-02-04 04:26:00.000 America/Sao_Paulo","2019-02-04 05:25:00.000 America/Sao_Paulo","-46.618861999999964","-23.508583000000026","5","5","0","0","0"
"698ebab6-f7e1-31d5-b8a2-19e08ddc7b24","2019-02-04 09:54:00.000 America/Sao_Paulo","2019-02-04 11:13:00.000 America/Sao_Paulo","-46.7260930000001","-23.78289300000004","5","10","0","2","0"
"02af10a7-6c64-368e-85f9-b6d3e3438713","2019-02-04 08:02:00.000 America/Sao_Paulo","2019-02-04 09:10:00.000 America/Sao_Paulo","-46.61038160869573","-23.509146362318827","5","10","0","3","5"
"b9d07e75-0153-3c67-8c0d-f0e4c9381824","2019-02-04 03:41:00.000 America/Sao_Paulo","2019-02-04 04:40:00.000 America/Sao_Paulo","-46.66853300000002","-23.521229999999996","5","5","0","0","0"
"1a90e813-e527-3dfb-bd2c-7c57bfb3f16c","2019-02-04 08:07:00.000 America/Sao_Paulo","2019-02-04 09:10:00.000 America/Sao_Paulo","-46.59912500000004","-23.53035999999998","5","5","0","0","0"
"b6104743-b99f-3a3d-a244-2f531eb662eb","2019-02-04 10:20:00.000 America/Sao_Paulo","2019-02-04 11:19:00.000 America/Sao_Paulo","-46.55882199999997","-23.51047599999999","5","6","0","0","0"
"e9f8ac67-2006-3fb8-8093-1d32d1153ab6","2019-02-04 09:11:00.000 America/Sao_Paulo","2019-02-04 10:09:00.000 America/Sao_Paulo","-46.62814299999996","-23.620427999999972","5","6","0","0","0"
"237807b4-ba33-3b83-975e-7ee231053b68","2019-02-04 06:22:00.000 America/Sao_Paulo","2019-02-04 07:22:00.000 America/Sao_Paulo","-46.62946300000006","-23.54031099999998","5","5","0","0","0"
"99209224-06d0-3100-9224-c0104aacdf81","2019-02-04 06:16:00.000 America/Sao_Paulo","2019-02-04 07:41:00.000 America/Sao_Paulo","-46.588424000000025","-23.52563899999997","5","6","0","0","1"
"9cf5423d-c8ff-3e6e-a174-af7e2cc4521f","2019-02-04 06:10:00.000 America/Sao_Paulo","2019-02-04 06:31:00.000 America/Sao_Paulo","-46.626821999999976","-23.534080000000007","5","9","0","1","3"
"0f99a68c-0a9c-33f3-a182-6e2959e840df","2019-02-04 04:57:00.000 America/Sao_Paulo","2019-02-04 05:56:00.000 America/Sao_Paulo","-46.66628799999993","-23.51476400000001","5","5","0","0","0"
"c2974601-283d-3d3d-b6af-5e528a9a4eaf","2019-02-04 03:05:00.000 America/Sao_Paulo","2019-02-04 04:05:00.000 America/Sao_Paulo","-46.66422999999999","-23.660697999999986","5","5","0","0","0"
"442c2b75-e7e0-3cf8-b338-802de3481f14","2019-02-04 02:36:00.000 America/Sao_Paulo","2019-02-04 03:37:00.000 America/Sao_Paulo","-46.63012699999994","-23.51978099999998","5","6","0","0","1"
"94f6eef7-e860-334d-bece-64068941c23d","2019-02-04 13:35:00.000 America/Sao_Paulo","2019-02-04 14:35:00.000 America/Sao_Paulo","-46.559137000000035","-23.509324999999993","5","5","0","0","0"
"24268a2c-0f08-3a00-8900-3ce7eb2a778c","2019-02-04 05:51:00.000 America/Sao_Paulo","2019-02-04 07:17:00.000 America/Sao_Paulo","-46.70980000000006","-23.548988000000005","5","5","0","0","0"
"5eadc72b-c1c7-3b95-b60f-458a0ab7f35b","2019-02-04 07:45:00.000 America/Sao_Paulo","2019-02-04 07:55:00.000 America/Sao_Paulo","-46.67655200000001","-23.59551","6","6","0","0","0"
"bd623346-4c67-3500-bcd5-87b916cd6411","2019-02-04 05:29:00.000 America/Sao_Paulo","2019-02-04 06:27:00.000 America/Sao_Paulo","-46.6755908644068","-23.627329203389817","5","10","0","5","22"
"281bc3b5-0035-3edd-aeaa-0acd8c6996a0","2019-02-04 08:17:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.595547999999944","-23.58686200000003","5","5","0","0","0"
"9a08c666-110e-394e-8cc0-98162074bbfb","2019-02-04 04:42:00.000 America/Sao_Paulo","2019-02-04 05:42:00.000 America/Sao_Paulo","-46.58573900000007","-23.61049600000001","5","5","0","0","0"
"749fd0d6-712e-310d-8518-89111437fe0d","2019-02-04 10:50:00.000 America/Sao_Paulo","2019-02-04 11:58:00.000 America/Sao_Paulo","-46.69432099999996","-23.546734999999966","6","10","0","2","4"
"a7cc460c-6f38-319d-9eb9-5b307a7bbf8b","2019-02-04 08:05:00.000 America/Sao_Paulo","2019-02-04 08:36:00.000 America/Sao_Paulo","-46.62967000000002","-23.519802000000016","6","7","0","1","2"
"f5eabf1f-1012-3872-8482-81306babf528","2019-02-04 06:03:00.000 America/Sao_Paulo","2019-02-04 07:23:00.000 America/Sao_Paulo","-46.697861000000074","-23.67472300000003","5","5","0","0","0"
"6377cec9-4b4e-3b59-9e8e-98860381de0b","2019-02-04 08:10:00.000 America/Sao_Paulo","2019-02-04 09:08:00.000 America/Sao_Paulo","-46.62999399999994","-23.522956999999995","6","6","0","0","1"
"da314e87-0a64-344f-a7e5-2a4a2bf24f0c","2019-02-04 09:18:00.000 America/Sao_Paulo","2019-02-04 10:20:00.000 America/Sao_Paulo","-46.592982","-23.613194000000014","5","5","0","0","0"
"0f92e4cb-d85c-3dd4-88b7-b4e046be1273","2019-02-04 09:22:00.000 America/Sao_Paulo","2019-02-04 10:22:00.000 America/Sao_Paulo","-46.620080000000016","-23.518182000000017","6","9","0","2","3"
"be2473b6-cec0-3d0d-a452-f334fb0cce0d","2019-02-04 03:57:00.000 America/Sao_Paulo","2019-02-04 05:42:00.000 America/Sao_Paulo","-46.69978300000002","-23.60931","5","10","0","5","11"
"7fe1d481-6eb9-330e-9eaa-a22f8812e16a","2019-02-04 05:58:00.000 America/Sao_Paulo","2019-02-04 08:32:00.000 America/Sao_Paulo","-46.62862316666663","-23.51868870454542","5","10","0","5","17"
"efd36ce2-4dd1-3775-b6ae-5e9de36c87d2","2019-02-04 04:28:00.000 America/Sao_Paulo","2019-02-04 04:43:00.000 America/Sao_Paulo","-46.60151299999999","-23.616642000000006","5","6","0","0","0"
"c1992da1-4c34-33c4-b666-0c57d0a9b3ff","2019-02-04 05:01:00.000 America/Sao_Paulo","2019-02-04 06:03:00.000 America/Sao_Paulo","-46.696542000000015","-23.60492199999999","5","5","0","0","0"
"9ab39396-0c95-3954-9d36-18dc3d54942e","2019-02-04 08:15:00.000 America/Sao_Paulo","2019-02-04 08:16:00.000 America/Sao_Paulo","-46.630841","-23.519717","5","5","0","0","0"
"971b45b9-773a-367d-8f4e-d964d0f7bf86","2019-02-04 09:18:00.000 America/Sao_Paulo","2019-02-04 09:56:00.000 America/Sao_Paulo","-46.62761300000004","-23.54206199999999","5","5","0","0","0"
"b518a953-72b0-32de-98b4-327720407d5a","2019-02-04 09:24:00.000 America/Sao_Paulo","2019-02-04 10:24:00.000 America/Sao_Paulo","-46.61026600000001","-23.509199000000013","5","7","0","0","1"
"2a593ff1-8fe9-352a-bab0-86892ed5fc36","2019-02-04 06:14:00.000 America/Sao_Paulo","2019-02-04 08:01:00.000 America/Sao_Paulo","-46.64262","-23.517628000000016","5","10","0","3","6"
"d0e7244c-9818-39cd-9988-eb6fcb9d74cd","2019-02-04 06:21:00.000 America/Sao_Paulo","2019-02-04 07:41:00.000 America/Sao_Paulo","-46.62711200000001","-23.53474699999998","5","5","0","0","0"
"0aadedc0-aec0-3434-8c38-0aee16056c12","2019-02-04 06:15:00.000 America/Sao_Paulo","2019-02-04 07:35:00.000 America/Sao_Paulo","-46.59377600000006","-23.530265999999987","5","5","0","0","0"
"07d5b770-7a9d-3bf9-9181-493e3195a40c","2019-02-04 07:18:00.000 America/Sao_Paulo","2019-02-04 08:05:00.000 America/Sao_Paulo","-46.58664900000003","-23.63","5","5","0","0","0"
"6bcbe17a-7ac4-3e35-b7b3-5bc3cd3a320e","2019-02-04 06:27:00.000 America/Sao_Paulo","2019-02-04 07:38:00.000 America/Sao_Paulo","-46.59397200000001","-23.58947200000004","5","6","0","0","1"
"630c33d5-5fbb-36a9-a4fa-b051edf773ca","2019-02-04 01:58:00.000 America/Sao_Paulo","2019-02-04 03:16:00.000 America/Sao_Paulo","-46.73909300000004","-23.668378999999973","5","7","0","1","2"
"e5aba708-4980-3fd9-b3ea-c1e10c7ebd5e","2019-02-04 05:08:00.000 America/Sao_Paulo","2019-02-04 06:00:00.000 America/Sao_Paulo","-46.44602100000001","-23.551842999999984","5","8","0","0","2"
"9023e4fa-ecc5-3eca-9e2e-7912783621b2","2019-02-04 05:52:00.000 America/Sao_Paulo","2019-02-04 07:33:00.000 America/Sao_Paulo","-46.68316799999997","-23.752747","5","7","0","1","2"
"6fc374c5-1079-332f-aab8-7ee1fd64a8fb","2019-02-04 07:50:00.000 America/Sao_Paulo","2019-02-04 08:15:00.000 America/Sao_Paulo","-46.626925000000014","-23.542644999999997","5","6","0","0","0"
"ed831b51-96a6-366f-9f77-4a8cd515090a","2019-02-04 08:14:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.610897000000016","-23.526828000000016","5","7","0","0","1"
"1aa6dc4a-c317-3710-bc48-4f7ed86d230c","2019-02-04 10:41:00.000 America/Sao_Paulo","2019-02-04 11:42:00.000 America/Sao_Paulo","-46.560359000000034","-23.51313000000003","5","5","0","0","0"
"a4703544-1fce-39d3-a867-6b0949f55f80","2019-02-04 08:18:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.609979999999986","-23.509327999999996","5","7","0","1","2"
"a1dc9155-e089-3738-81c7-39bf043cc0f7","2019-02-04 05:37:00.000 America/Sao_Paulo","2019-02-04 06:36:00.000 America/Sao_Paulo","-46.590862999999935","-23.530252000000015","5","6","0","0","0"
"13ff377d-b8f2-3155-87ef-a4251821fd58","2019-02-04 04:30:00.000 America/Sao_Paulo","2019-02-04 05:30:00.000 America/Sao_Paulo","-46.59815600000001","-23.600884999999998","5","6","0","0","0"
"bbc6dd0c-13cb-331e-be42-201d629bd858","2019-02-04 07:56:00.000 America/Sao_Paulo","2019-02-04 09:12:00.000 America/Sao_Paulo","-46.64150800000005","-23.53796499999999","5","7","0","1","1"
"09fbd0d2-0b3e-381d-a01c-2f3a17ea0ac2","2019-02-04 08:04:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.58260999999996","-23.456302000000036","5","5","0","0","0"
"8a0a5c1d-b77f-33a6-ad1a-18a0b88a1558","2019-02-04 05:41:00.000 America/Sao_Paulo","2019-02-04 06:03:00.000 America/Sao_Paulo","-46.60055499999999","-23.622703","5","9","0","1","3"
"b5537483-68ca-3b83-b9c3-2353ca10d0b5","2019-02-04 08:15:00.000 America/Sao_Paulo","2019-02-04 08:28:00.000 America/Sao_Paulo","-46.627942000000004","-23.529878999999998","5","5","0","0","0"
"146bb85e-a39f-309f-ac29-99f40dcc3d15","2019-02-04 11:33:00.000 America/Sao_Paulo","2019-02-04 11:48:00.000 America/Sao_Paulo","-46.579928","-23.515987999999997","5","10","0","3","7"
"fa0deba6-0a98-31d8-8247-bb393336ff14","2019-02-04 08:20:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.73667503571431","-23.53179301785715","5","7","0","0","0"
"17ad0d31-0197-320f-9c53-7e385a9df089","2019-02-04 08:20:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.58856799999997","-23.525340000000007","7","9","0","1","3"
"31348671-abb7-3872-a106-da6acb57cf83","2019-02-04 08:20:00.000 America/Sao_Paulo","2019-02-04 08:23:00.000 America/Sao_Paulo","-46.697185","-23.606483","10","10","1","1","4"
"7e8707cf-3019-39a3-9ffb-26fd96e0f81b","2019-02-04 15:50:00.000 America/Sao_Paulo","2019-02-04 16:17:00.000 America/Sao_Paulo","-46.59792500000002","-23.591771999999995","5","9","0","1","3"
"15335eec-118a-368d-8fc8-54ba07f44b31","2019-02-04 04:57:00.000 America/Sao_Paulo","2019-02-04 05:56:00.000 America/Sao_Paulo","-46.67616200000005","-23.778812999999978","5","5","0","0","0"
"32982344-51e7-348c-9f15-a63897dfb381","2019-02-04 02:23:00.000 America/Sao_Paulo","2019-02-04 03:22:00.000 America/Sao_Paulo","-46.607630999999984","-23.612591999999967","5","7","0","1","2"
"aee23cb8-0272-31fc-851b-a1a344e898ef","2019-02-04 09:34:00.000 America/Sao_Paulo","2019-02-04 12:14:00.000 America/Sao_Paulo","-46.62718020496908","-23.54260316770177","5","10","0","5","13"
"90071a5f-565d-3f8f-8dd3-08d3ea319e92","2019-02-04 07:35:00.000 America/Sao_Paulo","2019-02-04 07:44:00.000 America/Sao_Paulo","-46.558879999999995","-23.510759000000004","6","7","0","0","1"
"b40f2f57-29e8-3b8b-8a20-609efc94b780","2019-02-04 05:49:00.000 America/Sao_Paulo","2019-02-04 06:08:00.000 America/Sao_Paulo","-46.69248300000002","-23.61455799999999","5","10","0","2","6"
"a24583fa-2753-3662-953c-3d88e4a26cbc","2019-02-04 09:54:00.000 America/Sao_Paulo","2019-02-04 10:56:00.000 America/Sao_Paulo","-46.784868000000046","-23.680702000000036","5","6","0","0","1"
"919232cb-43b5-3942-8722-8f7f210ca5aa","2019-02-04 12:42:00.000 America/Sao_Paulo","2019-02-04 13:41:00.000 America/Sao_Paulo","-46.55910799999996","-23.509193000000018","5","6","0","0","0"
"51194df0-b6a0-3e07-b71e-0f404060d8d2","2019-02-04 08:29:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.71606100000003","-23.548181000000003","5","6","0","0","1"
"cfbce276-52bf-33a8-9bad-b4ea2921f5e5","2019-02-04 09:20:00.000 America/Sao_Paulo","2019-02-04 09:59:00.000 America/Sao_Paulo","-46.697335999999964","-23.51510699999998","5","5","0","0","0"
"c7fb3d98-c0a8-3534-af84-3e7c5dbcf8b6","2019-02-04 10:10:00.000 America/Sao_Paulo","2019-02-04 11:22:00.000 America/Sao_Paulo","-46.66462499999992","-23.574980999999987","5","7","0","0","1"
"c6d9e3f8-713b-3437-a90d-10ff93f6194c","2019-02-04 03:35:00.000 America/Sao_Paulo","2019-02-04 04:34:00.000 America/Sao_Paulo","-46.69075299999999","-23.625701","5","6","0","0","0"
"34700359-fe2d-3204-9d54-7a2e6bf331be","2019-02-04 06:05:00.000 America/Sao_Paulo","2019-02-04 07:35:00.000 America/Sao_Paulo","-46.627084860759474","-23.542944569620214","5","6","0","0","0"
"5249152c-eda9-308f-8b91-1cf5d49520fe","2019-02-04 06:13:00.000 America/Sao_Paulo","2019-02-04 07:34:00.000 America/Sao_Paulo","-46.62942299999995","-23.540205999999955","5","5","0","0","0"
"cc8b8b9d-08c0-3511-8cf2-7214b64ba88d","2019-02-04 03:15:00.000 America/Sao_Paulo","2019-02-04 04:14:00.000 America/Sao_Paulo","-46.693917999999954","-23.68208600000002","5","6","0","0","1"
"ca0820bd-c952-3631-8a6d-a39ea5d9f877","2019-02-04 03:04:00.000 America/Sao_Paulo","2019-02-04 04:03:00.000 America/Sao_Paulo","-46.62989999999994","-23.521132999999978","5","5","0","0","0"
"24e7996a-3164-3e02-bea3-9ced8a022eb5","2019-02-04 08:03:00.000 America/Sao_Paulo","2019-02-04 09:10:00.000 America/Sao_Paulo","-46.621803","-23.518563999999984","5","10","0","2","4"
"244adb52-60d6-3af1-9a58-c9ca1d8b4feb","2019-02-04 09:33:00.000 America/Sao_Paulo","2019-02-04 10:33:00.000 America/Sao_Paulo","-46.70595899999993","-23.66362400000002","5","5","0","0","0"
"6ccce7f7-0dd5-3cca-8568-933cad6a3e05","2019-02-04 08:31:00.000 America/Sao_Paulo","2019-02-04 09:30:00.000 America/Sao_Paulo","-46.705903999999954","-23.66360299999998","5","5","0","0","0"
"b15bd8ed-51db-3ce4-96cb-cbf4c0f933df","2019-02-04 08:17:00.000 America/Sao_Paulo","2019-02-04 09:13:00.000 America/Sao_Paulo","-46.630838999999966","-23.51986299999999","5","5","0","0","0"
"ceea1920-355a-3919-90fe-46dc39982caa","2019-02-04 08:37:00.000 America/Sao_Paulo","2019-02-04 09:38:00.000 America/Sao_Paulo","-46.60271000000004","-23.522495000000017","5","6","0","0","0"
"1be50e19-3435-3948-b73e-5ad13f12fd2d","2019-02-04 04:55:00.000 America/Sao_Paulo","2019-02-04 05:50:00.000 America/Sao_Paulo","-46.69326023214292","-23.597703732142865","5","10","0","5","21"
